"chrom","len","n_mappable","sample","median_coverage","variance","p.uncovered","n.telomeres","mean_cov","high_cov","weird"
"scf_8253845",4262,1335,"TtM47",21,318.4264,0.05406055,0,70.8741945683875,FALSE,TRUE
"scf_8253846",2125,510,"TtM50",0,4.851313,0.5110588,0,0,FALSE,FALSE
"scf_8253846",2125,510,"TtM40",0,1.607831,0.8258824,0,0,FALSE,FALSE
"scf_8253846",2125,510,"TtM20",0,6.648576,0.6390588,0,0,FALSE,FALSE
"scf_8253846",2125,510,"TtM44",0,0,1,0,NA,FALSE,FALSE
"scf_8253846",2125,510,"TtM47",0,9.741797,0.7152941,0,0,FALSE,TRUE
"scf_8253846",2125,510,"TtM25",0,1.265958,0.6423529,0,0,FALSE,FALSE
"scf_8253846",2125,510,"TtM0",0,3.237343,0.5138824,0,0,FALSE,FALSE
"scf_8253846",2125,510,"TtM51",0,8.147647,0.7115294,0,0,FALSE,TRUE
"scf_8253846",2125,510,"TtM28",0,2.139452,0.7129412,0,0,FALSE,FALSE
"scf_8253846",2125,510,"TtM531",0,7.175053,0.5251765,0,0,FALSE,FALSE
"scf_8253846",2125,510,"TtM29",0,5.450002,0.5905882,0,0,FALSE,FALSE
"scf_8253846",2125,510,"TtM19",0,14.19295,0.5665882,0,0,FALSE,FALSE
"scf_8253848",17833,17642,"TtM0",21,252.195,0.007289856,1,21.38323588557,FALSE,FALSE
"scf_8253848",17833,17642,"TtM40",10,52.1909,0.02265463,1,10.3425714996932,FALSE,FALSE
"scf_8253848",17833,17642,"TtM531",36,324.6955,0.005271127,1,36.5825831707098,FALSE,FALSE
"scf_8253848",17833,17642,"TtM29",28,53.86805,0.003981383,1,28.4162763129694,FALSE,FALSE
"scf_8253848",17833,17642,"TtM50",63,942.8032,0.007850614,1,64.1859647589911,FALSE,FALSE
"scf_8253848",17833,17642,"TtM28",25,142.8454,0.009476813,1,25.5124375223716,FALSE,FALSE
"scf_8253848",17833,17642,"TtM44",113,3709.906,0.004710368,1,114.763967892962,FALSE,FALSE
"scf_8253848",17833,17642,"TtM47",40,151.9628,0,1,40.4330574764766,FALSE,TRUE
"scf_8253848",17833,17642,"TtM25",25,40.66769,0.00414961,1,25.3759612654245,FALSE,FALSE
"scf_8253848",17833,17642,"TtM19",46,97.14563,0.003981383,1,46.683882514164,FALSE,FALSE
"scf_8253848",17833,17642,"TtM51",42,69.35713,0,1,42.4547103503004,FALSE,TRUE
"scf_8253848",17833,17642,"TtM20",37,75.31493,0.00414961,1,37.5564226728282,FALSE,FALSE
"scf_8253851",2124,1721,"TtM0",11,61.86666,0.01789077,0,13.8231345274829,FALSE,FALSE
"scf_8253851",2124,1721,"TtM20",24,81.80856,0.004237288,0,29.7460308785388,FALSE,FALSE
"scf_8253851",2124,1721,"TtM25",16,100.5511,0.0240113,0,20.2324667480607,FALSE,FALSE
"scf_8253851",2124,1721,"TtM29",18,64.69445,0.01741996,0,22.6088363082738,FALSE,FALSE
"scf_8253851",2124,1721,"TtM50",42,632.9427,0.005178908,0,52.1048257619639,FALSE,FALSE
"scf_8253851",2124,1721,"TtM51",32,103.9788,0.003295669,0,39.6239051142098,FALSE,TRUE
"scf_8253851",2124,1721,"TtM47",13,197.3831,0.006591337,0,16.1506145149016,FALSE,TRUE
"scf_8253851",2124,1721,"TtM28",17,107.7176,0.06355932,0,22.4048629558522,FALSE,FALSE
"scf_8253851",2124,1721,"TtM531",24,169.6579,0.0287194,0,30.4958097370106,FALSE,FALSE
"scf_8253851",2124,1721,"TtM40",5,9.61761,0.01365348,0,6.25625050338325,FALSE,FALSE
"scf_8253851",2124,1721,"TtM44",39,502.5109,0.0193032,0,49.0798798523972,FALSE,FALSE
"scf_8253851",2124,1721,"TtM19",29,138.0058,0.01883239,0,36.4777831293369,FALSE,FALSE
"scf_8253853",16276,15259,"TtM20",28,83.4514,0.002764807,0,29.948980488863,FALSE,FALSE
"scf_8253853",16276,15259,"TtM40",4,76.568,0.07440403,0,4.60956713388278,FALSE,FALSE
"scf_8253853",16276,15259,"TtM19",46,183.8438,0.004915213,0,49.3082231891392,FALSE,FALSE
"scf_8253853",16276,15259,"TtM25",28,67.9139,0.006021135,0,30.0470949530345,FALSE,FALSE
"scf_8253853",16276,15259,"TtM29",28,78.80987,0.002887687,0,29.9526712774276,FALSE,FALSE
"scf_8253853",16276,15259,"TtM0",12,1154.856,0.03741706,0,13.297337565217,FALSE,FALSE
"scf_8253853",16276,15259,"TtM50",43,2807.139,0.01234947,0,46.4394173894569,FALSE,FALSE
"scf_8253853",16276,15259,"TtM44",41,4780.562,0.02052101,0,44.6488564459204,FALSE,FALSE
"scf_8253853",16276,15259,"TtM51",33,94.14,0.006512657,0,35.4301678216472,FALSE,TRUE
"scf_8253853",16276,15259,"TtM47",35,331.8848,0.006451217,0,37.5751269703438,FALSE,TRUE
"scf_8253853",16276,15259,"TtM531",27,995.4582,0.01959941,0,29.375266030106,FALSE,FALSE
"scf_8253853",16276,15259,"TtM28",22,504.7582,0.02660359,0,24.107631744928,FALSE,FALSE
"scf_8253855",88028,86776,"TtM40",13,84.95029,0.01072634,0,13.3305514083739,FALSE,FALSE
"scf_8253855",88028,86776,"TtM0",28,663.2856,0.004548149,0,28.533758452993,FALSE,FALSE
"scf_8253855",88028,86776,"TtM25",29,42.40389,0.005984406,0,29.5955222413222,FALSE,FALSE
"scf_8253855",88028,86776,"TtM28",41,337.6794,0.003693234,0,41.7457227722962,FALSE,FALSE
"scf_8253855",88028,86776,"TtM44",95,3757.153,0.02633139,0,98.9768536142683,FALSE,FALSE
"scf_8253855",88028,86776,"TtM19",47,84.49382,0.005699435,0,47.9514097069576,FALSE,FALSE
"scf_8253855",88028,86776,"TtM47",42,257.2953,0.008355371,0,42.9649622012204,FALSE,TRUE
"scf_8253855",88028,86776,"TtM50",108,2426.884,0.0001481853,0,109.574456186021,FALSE,FALSE
"scf_8253855",88028,86776,"TtM51",36,57.08078,0.005836221,0,36.7337928205215,FALSE,TRUE
"scf_8253855",88028,86776,"TtM531",53,675.3747,0.006314974,0,54.1063617464131,FALSE,FALSE
"scf_8253855",88028,86776,"TtM29",28,49.46862,0.005995805,0,28.5753146826697,FALSE,FALSE
"scf_8253855",88028,86776,"TtM20",31,49.70417,0.006166788,0,31.6423984885972,FALSE,FALSE
"scf_8253856",54787,52700,"TtM51",36,78.55786,0.002528074,0,37.520509272916,FALSE,TRUE
"scf_8253856",54787,52700,"TtM40",7,65.28344,0.05915328,0,7.73474623601383,FALSE,FALSE
"scf_8253856",54787,52700,"TtM47",32,223.829,0.001575467,0,33.3197427319728,FALSE,TRUE
"scf_8253856",54787,52700,"TtM28",27,346.47,0.0111565,0,28.3859285991335,FALSE,FALSE
"scf_8253856",54787,52700,"TtM25",26,61.66019,0.004781358,0,27.1594987553405,FALSE,FALSE
"scf_8253856",54787,52700,"TtM44",61,5134.638,0.1273746,0,72.672297413782,FALSE,FALSE
"scf_8253856",54787,52700,"TtM50",67,2229.35,0.004195138,0,69.9467379260294,FALSE,FALSE
"scf_8253856",54787,52700,"TtM531",39,790.5699,0.01544324,0,41.180418285926,FALSE,FALSE
"scf_8253856",54787,52700,"TtM19",43,136.9531,0.003224211,0,44.8474629585353,FALSE,FALSE
"scf_8253856",54787,52700,"TtM29",25,63.68699,0.004030264,0,26.0952085301758,FALSE,FALSE
"scf_8253856",54787,52700,"TtM20",29,69.52852,0.00501951,0,30.3005378756426,FALSE,FALSE
"scf_8253856",54787,52700,"TtM0",19,819.7685,0.01661568,0,20.0861742868798,FALSE,FALSE
"scf_8253860",3671,3026,"TtM50",16,653.0514,0.1615794,0,23.1511998021243,FALSE,FALSE
"scf_8253860",3671,3026,"TtM25",15,72.55525,0.09297116,0,20.0625265146099,FALSE,FALSE
"scf_8253860",3671,3026,"TtM47",8,111.594,0.06860823,0,10.4201279493896,FALSE,TRUE
"scf_8253860",3671,3026,"TtM0",4,96.24773,0.2797536,0,6.73743139459528,FALSE,FALSE
"scf_8253860",3671,3026,"TtM531",11,301.9507,0.1430972,0,15.5731542070018,FALSE,FALSE
"scf_8253860",3671,3026,"TtM19",29,199.6881,0.05572669,0,37.2576745044617,FALSE,FALSE
"scf_8253860",3671,3026,"TtM44",7,146.178,0.1607393,0,10.1185111343917,FALSE,FALSE
"scf_8253860",3671,3026,"TtM28",10,165.0514,0.1369364,0,14.0563531679596,FALSE,FALSE
"scf_8253860",3671,3026,"TtM20",17,80.99344,0.1072529,0,23.1012741521288,FALSE,FALSE
"scf_8253860",3671,3026,"TtM40",1,16.50372,0.4281714,0,2.12153200592111,FALSE,FALSE
"scf_8253860",3671,3026,"TtM51",31,157.8783,0.05572669,0,39.8271692978729,FALSE,TRUE
"scf_8253860",3671,3026,"TtM29",17,89.99078,0.05544665,0,21.8342304387761,FALSE,FALSE
"scf_8253864",39867,37263,"TtM44",51,14895.43,0.303283,1,78.3158215661249,FALSE,FALSE
"scf_8253864",39867,37263,"TtM20",31,127.9758,0.01170167,1,33.5590278830764,FALSE,FALSE
"scf_8253864",39867,37263,"TtM19",47,234.5995,0.01160058,1,50.8746126600542,FALSE,FALSE
"scf_8253864",39867,37263,"TtM50",68,3600.445,0.008643567,1,73.3862714933137,FALSE,FALSE
"scf_8253864",39867,37263,"TtM47",41,640.931,0.006849142,1,44.1676582971616,FALSE,TRUE
"scf_8253864",39867,37263,"TtM29",27,95.82403,0.0130159,1,29.2677507217231,FALSE,FALSE
"scf_8253864",39867,37263,"TtM28",26,535.2445,0.0254505,1,28.5433658865592,FALSE,FALSE
"scf_8253864",39867,37263,"TtM51",36,117.8766,0.007632623,1,38.8119766591968,FALSE,TRUE
"scf_8253864",39867,37263,"TtM531",38,904.0036,0.01890464,1,41.438890076449,FALSE,FALSE
"scf_8253864",39867,37263,"TtM40",10,149.3191,0.08666313,1,11.7139873269421,FALSE,FALSE
"scf_8253864",39867,37263,"TtM0",21,977.239,0.03606541,1,23.3081320308869,FALSE,FALSE
"scf_8253864",39867,37263,"TtM25",28,85.99973,0.008011727,1,30.1986294319279,FALSE,FALSE
"scf_8253868",4939,3303,"TtM50",20,720.6337,0.2079368,0,37.757272308503,FALSE,FALSE
"scf_8253868",4939,3303,"TtM19",28,278.0254,0.1166228,0,47.3960662547347,FALSE,FALSE
"scf_8253868",4939,3303,"TtM531",13,203.7279,0.2820409,0,27.0753513022731,FALSE,FALSE
"scf_8253868",4939,3303,"TtM0",4,56.13276,0.2860903,0,8.37813127569055,FALSE,FALSE
"scf_8253868",4939,3303,"TtM25",18,122.4793,0.0990079,0,29.8732156865192,FALSE,FALSE
"scf_8253868",4939,3303,"TtM47",11,166.8432,0.1718971,0,19.8627251038118,FALSE,TRUE
"scf_8253868",4939,3303,"TtM51",28,155.2202,0.07369913,0,45.1997894583884,FALSE,TRUE
"scf_8253868",4939,3303,"TtM28",6,106.2262,0.2866977,0,12.5778982885423,FALSE,FALSE
"scf_8253868",4939,3303,"TtM29",17,110.4535,0.09313626,0,28.0309189986498,FALSE,FALSE
"scf_8253868",4939,3303,"TtM40",2,10.68104,0.372545,0,4.76626147340356,FALSE,FALSE
"scf_8253868",4939,3303,"TtM20",7,23.88689,0.1269488,0,11.9891606297323,FALSE,FALSE
"scf_8253868",4939,3303,"TtM44",0,22.66618,0.7908483,0,0,FALSE,FALSE
"scf_8253869",3784,921,"TtM50",0,166.6821,0.538055,0,0,FALSE,FALSE
"scf_8253869",3784,921,"TtM19",2,87.96346,0.3860994,0,13.3851559454661,FALSE,FALSE
"scf_8253869",3784,921,"TtM51",8,128.8406,0.2307082,0,42.7258175169172,FALSE,TRUE
"scf_8253869",3784,921,"TtM531",0,59.18467,0.6884249,0,0,FALSE,FALSE
"scf_8253869",3784,921,"TtM0",1,16.92324,0.4949789,0,8.13545737595439,FALSE,FALSE
"scf_8253869",3784,921,"TtM40",0,3.145859,0.7621564,0,0,FALSE,FALSE
"scf_8253869",3784,921,"TtM47",0,0.09497563,0.8937632,0,0,FALSE,TRUE
"scf_8253869",3784,921,"TtM29",1,29.34923,0.3887421,0,6.72151252852127,FALSE,FALSE
"scf_8253869",3784,921,"TtM44",0,191.672,0.5510042,0,0,FALSE,FALSE
"scf_8253869",3784,921,"TtM25",2,27.41643,0.3200317,0,12.0846152181141,FALSE,FALSE
"scf_8253869",3784,921,"TtM28",0,24.39199,0.5909091,0,0,FALSE,FALSE
"scf_8253869",3784,921,"TtM20",1,36.10303,0.4172833,0,7.05072916737688,FALSE,FALSE
"scf_8253870",4992,4992,"TtM0",24,322.6375,0.02363782,1,24.5810422521692,FALSE,FALSE
"scf_8253870",4992,4992,"TtM51",51,81.29273,0.000400641,1,51.0204408804548,FALSE,TRUE
"scf_8253870",4992,4992,"TtM28",26,138.4106,0.01402244,1,26.3697684965569,FALSE,FALSE
"scf_8253870",4992,4992,"TtM29",30,67.99526,0.01382212,1,30.4204754622969,FALSE,FALSE
"scf_8253870",4992,4992,"TtM40",10,57.2175,0.0224359,1,10.2295082235528,FALSE,FALSE
"scf_8253870",4992,4992,"TtM531",36,379.2701,0.01322115,1,36.4823384692528,FALSE,FALSE
"scf_8253870",4992,4992,"TtM44",129,8967.023,0.01322115,1,130.728379514822,FALSE,FALSE
"scf_8253870",4992,4992,"TtM47",37,465.5566,0.003004808,1,37.1115129710676,FALSE,TRUE
"scf_8253870",4992,4992,"TtM50",59,544.6872,0.01282051,1,59.7662335954731,FALSE,FALSE
"scf_8253870",4992,4992,"TtM25",25,55.45717,0.01362179,1,25.3452476408618,FALSE,FALSE
"scf_8253870",4992,4992,"TtM19",54,141.6233,0.0146234,1,54.8013825373974,FALSE,FALSE
"scf_8253870",4992,4992,"TtM20",38,87.36054,0.01382212,1,38.5326022522428,FALSE,FALSE
"scf_8253873",25773,22496,"TtM51",32,141.9755,0.0654949,0,39.2308730306649,FALSE,TRUE
"scf_8253873",25773,22496,"TtM25",29,135.8128,0.07259535,0,35.8251814894682,FALSE,FALSE
"scf_8253873",25773,22496,"TtM40",6,56.77785,0.1470531,0,8.05914418396286,FALSE,FALSE
"scf_8253873",25773,22496,"TtM531",33,825.1695,0.08547705,0,41.3408119129245,FALSE,FALSE
"scf_8253873",25773,22496,"TtM29",24,104.8688,0.0795794,0,29.8733950472823,FALSE,FALSE
"scf_8253873",25773,22496,"TtM0",15,652.8321,0.1000272,0,19.0950827857357,FALSE,FALSE
"scf_8253873",25773,22496,"TtM19",46,314.4619,0.05901525,0,56.0060465423326,FALSE,FALSE
"scf_8253873",25773,22496,"TtM28",29,582.0618,0.08559345,0,36.3344290353418,FALSE,FALSE
"scf_8253873",25773,22496,"TtM50",61,2814.115,0.06960773,0,75.1144362205799,FALSE,FALSE
"scf_8253873",25773,22496,"TtM44",43,3939.873,0.2516199,0,65.827277716154,FALSE,FALSE
"scf_8253873",25773,22496,"TtM47",42,556.8957,0.06285648,0,51.3455552022054,FALSE,TRUE
"scf_8253873",25773,22496,"TtM20",30,136.6962,0.07003453,0,36.9584800195009,FALSE,FALSE
"scf_8253876",1410,502,"TtM20",4,34.69253,0.1921986,0,13.9081954561557,FALSE,FALSE
"scf_8253876",1410,502,"TtM51",4,111.6559,0.4049645,0,18.881326846812,FALSE,TRUE
"scf_8253876",1410,502,"TtM0",1,22.06565,0.4170213,0,4.81795465295566,FALSE,FALSE
"scf_8253876",1410,502,"TtM19",5.5,110.5277,0.2425532,0,20.3951052025235,FALSE,FALSE
"scf_8253876",1410,502,"TtM28",0,24.16514,0.6056738,0,0,FALSE,FALSE
"scf_8253876",1410,502,"TtM25",2,39.95386,0.3475177,0,8.60947474050727,FALSE,FALSE
"scf_8253876",1410,502,"TtM47",1,2.068091,0.4326241,0,4.95044808959817,FALSE,TRUE
"scf_8253876",1410,502,"TtM50",1,519.4317,0.3716312,0,4.46993062074222,FALSE,FALSE
"scf_8253876",1410,502,"TtM29",2,44.26319,0.4900709,0,11.0162959526689,FALSE,FALSE
"scf_8253876",1410,502,"TtM531",1,172.0041,0.3659574,0,4.42993095454319,FALSE,FALSE
"scf_8253876",1410,502,"TtM40",0,13.79956,0.558156,0,0,FALSE,FALSE
"scf_8253876",1410,502,"TtM44",0.5,39.35666,0.5,0,2.80876494023904,FALSE,FALSE
"scf_8253880",121280,121123,"TtM51",43,60.78885,0.001591359,2,43.1243630737277,FALSE,TRUE
"scf_8253880",121280,121123,"TtM40",17,151.5082,0.01364611,2,17.2575336541388,FALSE,FALSE
"scf_8253880",121280,121123,"TtM0",43,1413.885,0.004436016,2,43.247583703702,FALSE,FALSE
"scf_8253880",121280,121123,"TtM25",32,50.30145,0.003207454,2,32.1445807612058,FALSE,FALSE
"scf_8253880",121280,121123,"TtM19",51,92.84794,0.002844657,2,51.2117863211382,FALSE,FALSE
"scf_8253880",121280,121123,"TtM29",32,49.59794,0.003182718,2,32.1437830941067,FALSE,FALSE
"scf_8253880",121280,121123,"TtM20",39,63.85575,0.003199208,2,39.1758837188985,FALSE,FALSE
"scf_8253880",121280,121123,"TtM47",48,307.1331,0.001475923,2,48.1332587292209,FALSE,TRUE
"scf_8253880",121280,121123,"TtM28",52,607.4539,0.001921174,2,52.1676256437591,FALSE,FALSE
"scf_8253880",121280,121123,"TtM531",59,848.3723,0.003726913,2,59.2974725000913,FALSE,FALSE
"scf_8253880",121280,121123,"TtM50",102,2535.008,0.003520778,2,102.493068048532,FALSE,FALSE
"scf_8253880",121280,121123,"TtM44",162,9955.024,0.003199208,2,162.730593909271,FALSE,FALSE
"scf_8253881",1468,479,"TtM51",17,229.6241,0.1737057,0,63.0528478391624,FALSE,TRUE
"scf_8253881",1468,479,"TtM19",6,131.5041,0.2472752,0,24.4289931420295,FALSE,FALSE
"scf_8253881",1468,479,"TtM47",6,25.08711,0.2064033,0,23.1708485897629,FALSE,TRUE
"scf_8253881",1468,479,"TtM40",0,4.930043,0.6805177,0,0,FALSE,FALSE
"scf_8253881",1468,479,"TtM0",2,17.61056,0.3685286,0,9.70659372012493,FALSE,FALSE
"scf_8253881",1468,479,"TtM25",5,48.28961,0.2350136,0,20.0311937757276,FALSE,FALSE
"scf_8253881",1468,479,"TtM20",5,61.14913,0.2847411,0,21.4238380175294,FALSE,FALSE
"scf_8253881",1468,479,"TtM28",0,30.93477,0.5143052,0,0,FALSE,FALSE
"scf_8253881",1468,479,"TtM50",3,226.965,0.4277929,0,16.0678790747576,FALSE,FALSE
"scf_8253881",1468,479,"TtM44",3,354.1417,0.4298365,0,16.1254701300903,FALSE,FALSE
"scf_8253881",1468,479,"TtM531",0,115.802,0.5122616,0,0,FALSE,FALSE
"scf_8253881",1468,479,"TtM29",4,20.49061,0.2574932,0,16.5101149933671,FALSE,FALSE
"scf_8253885",1239,95,"TtM25",1,50.56671,0.4745763,0,24.8220726685109,FALSE,FALSE
"scf_8253885",1239,95,"TtM50",0,0.4594786,0.7118644,0,0,FALSE,FALSE
"scf_8253885",1239,95,"TtM0",0,0,1,0,NA,FALSE,FALSE
"scf_8253885",1239,95,"TtM20",0,24.18188,0.527845,0,0,FALSE,FALSE
"scf_8253885",1239,95,"TtM51",10,85.56234,0.3744956,0,208.505412002824,FALSE,TRUE
"scf_8253885",1239,95,"TtM531",0,0.2866661,0.8442292,0,0,FALSE,FALSE
"scf_8253885",1239,95,"TtM47",10,80.33467,0.2824859,0,181.767929900721,FALSE,TRUE
"scf_8253885",1239,95,"TtM19",3,86.9714,0.3890234,0,64.0389759435528,FALSE,FALSE
"scf_8253885",1239,95,"TtM44",0,0.8421626,0.7772397,0,0,FALSE,FALSE
"scf_8253885",1239,95,"TtM29",2,32.09875,0.3882163,0,42.6363280458695,FALSE,FALSE
"scf_8253885",1239,95,"TtM28",0,0,1,0,NA,FALSE,FALSE
"scf_8253885",1239,95,"TtM40",0,0,1,0,NA,FALSE,FALSE
"scf_8253886",150296,147945,"TtM50",91,1881.835,0.007112631,2,93.1083298871497,FALSE,FALSE
"scf_8253886",150296,147945,"TtM51",47,71.86232,5.32283e-05,2,47.7494205281829,FALSE,TRUE
"scf_8253886",150296,147945,"TtM19",57,109.9044,0.0006254325,2,57.9420281411116,FALSE,FALSE
"scf_8253886",150296,147945,"TtM20",37,66.90754,0.006986214,2,37.8524135633784,FALSE,FALSE
"scf_8253886",150296,147945,"TtM0",35,954.0688,0.001210944,2,35.5992951735239,FALSE,FALSE
"scf_8253886",150296,147945,"TtM47",46,301.4342,1.996061e-05,2,46.7319206647557,FALSE,TRUE
"scf_8253886",150296,147945,"TtM29",32,55.34706,0.00129744,2,32.5507459386717,FALSE,FALSE
"scf_8253886",150296,147945,"TtM25",29,44.70334,0.006367435,2,29.6496322834315,FALSE,FALSE
"scf_8253886",150296,147945,"TtM28",44,418.802,0.002441848,2,44.8086216290416,FALSE,FALSE
"scf_8253886",150296,147945,"TtM531",52,681.9223,0.006992867,2,53.1983430482057,FALSE,FALSE
"scf_8253886",150296,147945,"TtM44",174,12064.55,0.0001463778,2,176.790919328388,FALSE,FALSE
"scf_8253886",150296,147945,"TtM40",14,124.5801,0.01652073,2,14.4613872423073,FALSE,FALSE
"scf_8253887",367094,364332,"TtM50",91,1894.088,0.00985851,2,92.6027963712572,FALSE,FALSE
"scf_8253887",367094,364332,"TtM29",28,46.39705,0.00957248,2,28.4849394445816,FALSE,FALSE
"scf_8253887",367094,364332,"TtM28",39,367.1808,0.002745891,2,39.4038576024716,FALSE,FALSE
"scf_8253887",367094,364332,"TtM25",28,43.84926,0.009212899,2,28.4746015596817,FALSE,FALSE
"scf_8253887",367094,364332,"TtM20",32,61.3743,0.009561584,2,32.5538583730115,FALSE,FALSE
"scf_8253887",367094,364332,"TtM0",30,802.8578,0.00372929,2,30.3405787434527,FALSE,FALSE
"scf_8253887",367094,364332,"TtM44",110,5649.124,0.01700654,2,112.751421286857,FALSE,FALSE
"scf_8253887",367094,364332,"TtM51",40,54.89069,1.634459e-05,2,40.3038986527662,FALSE,TRUE
"scf_8253887",367094,364332,"TtM47",45,268.7141,0.0007382305,2,45.3746418343545,FALSE,TRUE
"scf_8253887",367094,364332,"TtM531",54,763.3077,0.009221071,2,54.9157559524471,FALSE,FALSE
"scf_8253887",367094,364332,"TtM40",11,85.91272,0.02368058,2,11.3522180815255,FALSE,FALSE
"scf_8253887",367094,364332,"TtM19",47,89.21626,0.008924145,2,47.7827268679945,FALSE,FALSE
"scf_8253890",26975,25726,"TtM50",69,2460.357,0.04145116,0,75.4786341838367,FALSE,FALSE
"scf_8253890",26975,25726,"TtM20",29,96.13728,0.0392186,0,31.649189965182,FALSE,FALSE
"scf_8253890",26975,25726,"TtM51",42,147.9605,0.008632558,0,44.4225849490747,FALSE,TRUE
"scf_8253890",26975,25726,"TtM47",31,401.4795,0.02954419,0,33.494624812971,FALSE,TRUE
"scf_8253890",26975,25726,"TtM40",8,77.83511,0.07724651,0,9.0906194671965,FALSE,FALSE
"scf_8253890",26975,25726,"TtM0",20,804.9325,0.03062326,0,21.6334900908018,FALSE,FALSE
"scf_8253890",26975,25726,"TtM28",28,484.8784,0.02422326,0,30.0882381544177,FALSE,FALSE
"scf_8253890",26975,25726,"TtM531",43,1050.196,0.01946047,0,45.9824954868919,FALSE,FALSE
"scf_8253890",26975,25726,"TtM44",65,8457.946,0.02187907,0,69.6802969157323,FALSE,FALSE
"scf_8253890",26975,25726,"TtM19",49,228.1423,0.009860465,0,51.890620792813,FALSE,FALSE
"scf_8253890",26975,25726,"TtM25",27,81.36622,0.03486512,0,29.3335713177303,FALSE,FALSE
"scf_8253890",26975,25726,"TtM29",30,98.55759,0.016,0,31.9679910046399,FALSE,FALSE
"scf_8253891",331214,330721,"TtM20",32,65.24656,0.006231621,2,32.2486632866739,FALSE,FALSE
"scf_8253891",331214,330721,"TtM51",37,55.67125,0.001207678,2,37.0999600572697,FALSE,TRUE
"scf_8253891",331214,330721,"TtM19",48,82.1184,0.00544361,2,48.3346678401735,FALSE,FALSE
"scf_8253891",331214,330721,"TtM531",63,908.9014,0.001736038,2,63.2036369115675,FALSE,FALSE
"scf_8253891",331214,330721,"TtM25",28,40.10878,0.005787799,2,28.2049838869362,FALSE,FALSE
"scf_8253891",331214,330721,"TtM44",122,6041.081,0.006071603,2,122.928234700983,FALSE,FALSE
"scf_8253891",331214,330721,"TtM40",16,132.4422,0.01229417,2,16.2233029642615,FALSE,FALSE
"scf_8253891",331214,330721,"TtM28",42,365.9236,0.005673069,2,42.3025941998755,FALSE,FALSE
"scf_8253891",331214,330721,"TtM0",35,830.3294,0.004519736,2,35.2113197562603,FALSE,FALSE
"scf_8253891",331214,330721,"TtM50",115,2679.908,0.002059092,2,115.409066370328,FALSE,FALSE
"scf_8253891",331214,330721,"TtM29",29,44.61715,0.005875356,2,29.2148775982652,FALSE,FALSE
"scf_8253891",331214,330721,"TtM47",46,307.4145,0.001859825,2,46.1544105205613,FALSE,TRUE
"scf_8253893",20571,17434,"TtM531",43,648.905,0.02686728,0,52.1380450363819,FALSE,FALSE
"scf_8253893",20571,17434,"TtM25",30,97.17971,0.02378975,0,36.260705858645,FALSE,FALSE
"scf_8253893",20571,17434,"TtM19",46,205.1881,0.02227541,0,55.5136338085567,FALSE,FALSE
"scf_8253893",20571,17434,"TtM44",1,13973.66,0.4934297,0,2.32926359424311,FALSE,FALSE
"scf_8253893",20571,17434,"TtM51",32,104.3974,0.02076108,0,38.5584595094259,FALSE,TRUE
"scf_8253893",20571,17434,"TtM20",27,81.43858,0.01919789,0,32.4818484110927,FALSE,FALSE
"scf_8253893",20571,17434,"TtM50",80,2007.262,0.01455718,0,95.7892824437899,FALSE,FALSE
"scf_8253893",20571,17434,"TtM28",30,347.1026,0.0182209,0,36.0550277872531,FALSE,FALSE
"scf_8253893",20571,17434,"TtM47",50,442.4703,0.01436178,0,59.8564328052747,FALSE,TRUE
"scf_8253893",20571,17434,"TtM40",8,46.18563,0.07078306,0,10.1585385020192,FALSE,FALSE
"scf_8253893",20571,17434,"TtM29",28,92.78428,0.03883543,0,34.3730951464583,FALSE,FALSE
"scf_8253893",20571,17434,"TtM0",23,469.5212,0.04274339,0,28.3503108194162,FALSE,FALSE
"scf_8253894",216982,216397,"TtM19",57,82.34117,0.0003502595,2,57.1741175628368,FALSE,FALSE
"scf_8253894",216982,216397,"TtM50",118,2336.84,0.0002903467,2,118.353360536275,FALSE,FALSE
"scf_8253894",216982,216397,"TtM25",34,44.06947,0.0003133901,2,34.1026018158672,FALSE,FALSE
"scf_8253894",216982,216397,"TtM29",29,37.32533,0.0002350425,2,29.0852338409028,FALSE,FALSE
"scf_8253894",216982,216397,"TtM20",37,63.80993,0.0003963462,2,37.1147347761141,FALSE,FALSE
"scf_8253894",216982,216397,"TtM0",38,766.7132,0.002313556,2,38.1910850706826,FALSE,FALSE
"scf_8253894",216982,216397,"TtM47",65,507.5927,0.0008756487,2,65.2328397535276,FALSE,TRUE
"scf_8253894",216982,216397,"TtM40",15,99.78114,0.0122176,2,15.226582767357,FALSE,FALSE
"scf_8253894",216982,216397,"TtM51",37,58.92383,0.0001059996,2,37.1039574966747,FALSE,TRUE
"scf_8253894",216982,216397,"TtM44",137,6097.267,0.0002580859,2,137.405823462558,FALSE,FALSE
"scf_8253894",216982,216397,"TtM28",52,461.7632,0.0003917376,2,52.1610083900004,FALSE,FALSE
"scf_8253894",216982,216397,"TtM531",60,724.9545,0.0007558231,2,60.2077082556516,FALSE,FALSE
"scf_8253896",3328,3228,"TtM25",24,46.14126,0.002788104,0,24.8126747414893,FALSE,FALSE
"scf_8253896",3328,3228,"TtM28",28,194.8486,0,0,28.8674101610905,FALSE,FALSE
"scf_8253896",3328,3228,"TtM20",27,54.68044,0,0,27.8364312267658,FALSE,FALSE
"scf_8253896",3328,3228,"TtM44",0,0.06317168,0.9414498,0,0,FALSE,FALSE
